INFO 2025-06-08 23:01:32,637 autoreload Watching for file changes with StatReloader
INFO 2025-06-08 23:48:44,321 basehttp "GET /static/admin/img/icon-clock.svg HTTP/1.1" 304 0
INFO 2025-06-08 23:48:44,322 basehttp "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 304 0
INFO 2025-06-08 23:48:44,322 basehttp "GET /static/admin/img/selector-icons.svg HTTP/1.1" 200 3291
INFO 2025-06-08 23:48:53,051 basehttp "GET /admin/auth/user/ HTTP/1.1" 200 13218
WARNING 2025-06-08 23:49:20,959 log Not Found: /api/token
WARNING 2025-06-08 23:49:20,960 basehttp "POST /api/token HTTP/1.1" 404 5385
WARNING 2025-06-08 23:49:22,148 log Not Found: /api/token
WARNING 2025-06-08 23:49:22,148 basehttp "POST /api/token HTTP/1.1" 404 5385
INFO 2025-06-08 23:51:17,987 basehttp "GET /api/products HTTP/1.1" 301 0
WARNING 2025-06-08 23:51:18,002 log Unauthorized: /api/products/
WARNING 2025-06-08 23:51:18,002 basehttp "GET /api/products/ HTTP/1.1" 401 172
INFO 2025-06-08 23:51:40,888 basehttp "GET /api/products/ HTTP/1.1" 200 6783
WARNING 2025-06-08 23:53:33,401 log Not Found: /api/login/
WARNING 2025-06-08 23:53:33,402 basehttp "GET /api/login/ HTTP/1.1" 404 5387
WARNING 2025-06-08 23:53:53,313 log Method Not Allowed: /api/users/register/
WARNING 2025-06-08 23:53:53,313 basehttp "GET /api/users/register/ HTTP/1.1" 405 5648
WARNING 2025-06-08 23:54:06,222 log Method Not Allowed: /api/users/login/
WARNING 2025-06-08 23:54:06,223 basehttp "GET /api/users/login/ HTTP/1.1" 405 5753
WARNING 2025-06-08 23:55:18,585 log Bad Request: /api/users/register/
WARNING 2025-06-08 23:55:18,586 basehttp "POST /api/users/register/ HTTP/1.1" 400 5705
WARNING 2025-06-08 23:55:37,986 log Bad Request: /api/users/register/
WARNING 2025-06-08 23:55:37,988 basehttp "POST /api/users/register/ HTTP/1.1" 400 5700
INFO 2025-06-08 23:55:40,674 basehttp "POST /api/users/register/ HTTP/1.1" 200 6369
ERROR 2025-06-08 23:58:16,531 log Internal Server Error: /api/users/register/
ERROR 2025-06-08 23:58:16,532 basehttp "POST /api/users/register/ HTTP/1.1" 500 5758
WARNING 2025-06-08 23:59:35,785 log Bad Request: /api/users/register/
WARNING 2025-06-08 23:59:35,785 basehttp "POST /api/users/register/ HTTP/1.1" 400 5700
INFO 2025-06-08 23:59:44,242 basehttp "POST /api/users/register/ HTTP/1.1" 200 6403
INFO 2025-06-09 03:01:32,108 basehttp "GET /admin/auth/user/ HTTP/1.1" 200 14220
INFO 2025-06-09 03:01:32,134 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
